Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
columbus-blue-jackets®-1,Columbus Blue Jackets®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Chair Base Colour,red,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Size,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Front_lo_8d728f8f-44fe-4f1e-a2ec-259110977a06.webp?v=1752178108,1,Color-Red-Front-Away,false,,,columbus-blue-jackets®,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,red; blue; black; white,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Red_Front_lo_f3fbbb0d-2ea4-4fcc-985f-8a64db005d46.webp?v=1752228393,kg,,,true,,,active
columbus-blue-jackets®-1,,,,,,,,,red,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Back_Blank_lo.webp?v=1752178108,2,Color-Red-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Red_Front_lo_f3fbbb0d-2ea4-4fcc-985f-8a64db005d46.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,red,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Front_lo_2ad1585b-db67-4629-a7b1-a1fb5c0e924f.webp?v=1752178108,3,Color-Blue-Front-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Front_lo_8d728f8f-44fe-4f1e-a2ec-259110977a06.webp?v=1752178108,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,red,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Back_Blank_lo.webp?v=1752178108,4,Color-Blue-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Front_lo_8d728f8f-44fe-4f1e-a2ec-259110977a06.webp?v=1752178108,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,blue,,,Home,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Black_Front_lo_60359dda-eeb9-4b15-9abe-97e9e633771b.webp?v=1752178108,5,Color-Black-Front-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Blue_Front_lo_63d6c9c8-419b-4397-9c2b-60dafb520b98.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,blue,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Black_Back_Blank_lo.webp?v=1752178108,6,Color-Black-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Blue_Front_lo_63d6c9c8-419b-4397-9c2b-60dafb520b98.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,blue,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_White_Front_lo_5fb58a38-79ce-4343-a639-9589eed96f49.webp?v=1752228393,7,Color-White-Front-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Front_lo_2ad1585b-db67-4629-a7b1-a1fb5c0e924f.webp?v=1752178108,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,blue,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_White_Back_Blank_lo.webp?v=1752228393,8,Color-White-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Front_lo_2ad1585b-db67-4629-a7b1-a1fb5c0e924f.webp?v=1752178108,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,black,,,Home,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_White_Front_lo_472eabad-7541-492b-bd91-33139d2dd709.webp?v=1752228393,9,Color-White-Front-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Black_Front_lo_5b7fc3ac-b507-4c59-8ae9-6ecc58d1008e.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,black,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_White_Back_Blank_lo.webp?v=1752228393,10,Color-White-Blank-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Black_Front_lo_5b7fc3ac-b507-4c59-8ae9-6ecc58d1008e.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,black,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Black_Front_lo_5b7fc3ac-b507-4c59-8ae9-6ecc58d1008e.webp?v=1752228393,11,Color-Black-Front-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Black_Front_lo_60359dda-eeb9-4b15-9abe-97e9e633771b.webp?v=1752178108,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,black,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Black_Back_Blank_lo.webp?v=1752228393,12,Color-Black-Blank-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Black_Front_lo_60359dda-eeb9-4b15-9abe-97e9e633771b.webp?v=1752178108,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,white,,,Home,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Red_Back_Blank_lo.webp?v=1752228393,13,Color-Red-Blank-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_White_Front_lo_472eabad-7541-492b-bd91-33139d2dd709.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,white,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Red_Front_lo_f3fbbb0d-2ea4-4fcc-985f-8a64db005d46.webp?v=1752228393,14,Color-Red-Front-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_White_Front_lo_472eabad-7541-492b-bd91-33139d2dd709.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,white,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Blue_Front_lo_63d6c9c8-419b-4397-9c2b-60dafb520b98.webp?v=1752228393,15,Color-Blue-Front-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_White_Front_lo_a39fdae2-de23-457e-8360-676a96b0f863.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,white,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_White_Front_lo_a39fdae2-de23-457e-8360-676a96b0f863.webp?v=1752228393,16,mmm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_White_Front_lo_a39fdae2-de23-457e-8360-676a96b0f863.webp?v=1752228393,kg,,,,,,
columbus-blue-jackets®-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Blue_Back_Blank_lo_dcbb9587-c7f7-4754-89d1-eef41012e652.webp?v=1752482491,17,Color-Blue-Blank-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boston-bruins®-1,Boston Bruins®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Chair Base Colour,black,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Size,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_Black_Front_lo_8f4d1ab8-a83e-4fab-b0aa-3c03a90ce94a.webp?v=1752177540,1,"",false,,,buffalo-sabres®,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,black; white,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_Black_Front_lo_8f4d1ab8-a83e-4fab-b0aa-3c03a90ce94a.webp?v=1752177540,kg,,,true,,,active
boston-bruins®-1,,,,,,,,,black,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_Black_Front_lo_748177c0-5b63-4084-9035-35408c94194e.webp?v=1752177540,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_Black_Front_lo_8f4d1ab8-a83e-4fab-b0aa-3c03a90ce94a.webp?v=1752177540,kg,,,,,,
boston-bruins®-1,,,,,,,,,black,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_White_Front_lo_4423e72e-6fd8-4b54-97b8-dd1c7121b4f5.webp?v=1752177540,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_Black_Front_lo_748177c0-5b63-4084-9035-35408c94194e.webp?v=1752177540,kg,,,,,,
boston-bruins®-1,,,,,,,,,black,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_White_Front_lo_1f4c848d-d09e-4ee2-9a73-2051cecdaf37.webp?v=1752177540,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_Black_Front_lo_748177c0-5b63-4084-9035-35408c94194e.webp?v=1752177540,kg,,,,,,
boston-bruins®-1,,,,,,,,,white,,,Home,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_Black_Back_Blank_lo.webp?v=1752177540,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_White_Front_lo_4423e72e-6fd8-4b54-97b8-dd1c7121b4f5.webp?v=1752177540,kg,,,,,,
boston-bruins®-1,,,,,,,,,white,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_White_Back_Blank_lo.webp?v=1752177540,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_White_Front_lo_4423e72e-6fd8-4b54-97b8-dd1c7121b4f5.webp?v=1752177540,kg,,,,,,
boston-bruins®-1,,,,,,,,,white,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_White_Back_Blank_lo.webp?v=1752177540,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_White_Front_lo_1f4c848d-d09e-4ee2-9a73-2051cecdaf37.webp?v=1752177540,kg,,,,,,
boston-bruins®-1,,,,,,,,,white,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Home_Black_Back_Blank_lo.webp?v=1752177540,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Bos_Away_White_Front_lo_1f4c848d-d09e-4ee2-9a73-2051cecdaf37.webp?v=1752177540,kg,,,,,,
anaheim-ducks®-1,Anaheim Ducks®,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Chair Base Colour,black,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Size,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_Black_Front_lo_custom.webp?v=1752176948,1,"",false,,,anaheim-ducks®,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,black; white,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_Black_Front_lo_custom.webp?v=1752176948,kg,,,true,,,active
anaheim-ducks®-1,,,,,,,,,black,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_Black_Front_lo.webp?v=1752177043,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_Black_Front_lo_custom.webp?v=1752176948,kg,,,,,,
anaheim-ducks®-1,,,,,,,,,black,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_White_Front_lo.webp?v=1752177044,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_Black_Front_lo.webp?v=1752177043,kg,,,,,,
anaheim-ducks®-1,,,,,,,,,black,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_White_Front_lo.webp?v=1752177044,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_Black_Front_lo.webp?v=1752177043,kg,,,,,,
anaheim-ducks®-1,,,,,,,,,white,,,Home,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_Black_Back_Blank_lo.webp?v=1752176949,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_White_Front_lo.webp?v=1752177044,kg,,,,,,
anaheim-ducks®-1,,,,,,,,,white,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_White_Back_Blank_lo.webp?v=1752177043,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Home_White_Front_lo.webp?v=1752177044,kg,,,,,,
anaheim-ducks®-1,,,,,,,,,white,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_Black_Back_Blank_lo.webp?v=1752177043,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_White_Front_lo.webp?v=1752177044,kg,,,,,,
anaheim-ducks®-1,,,,,,,,,white,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_White_Back_Blank_lo.webp?v=1752177043,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Ana_Away_White_Front_lo.webp?v=1752177044,kg,,,,,,
vintage-hartford,Vintage Hartford,"",bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,"","",true,Chair Base Colour,blue,product.metafields.shopify.color-pattern,Home/Away,Away,,Chair Size,Adult,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_Blue_Front_lo_mini_0f0300bf-ee3d-494c-b04c-39e6c769df71.webp?v=1751520170,1,"",false,,,,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,top-desk-bulk-items-xcqp4a0t,,,,,,,,,,,blue; white; black,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_Blue_Front_lo_mini_0f0300bf-ee3d-494c-b04c-39e6c769df71.webp?v=1751520170,kg,,,true,,,active
vintage-hartford,,,,,,,,,blue,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_Blue_Front_lo_mini_f1121d54-4879-49fa-8293-212d7997f645.webp?v=1751520170,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_Blue_Front_lo_mini_0f0300bf-ee3d-494c-b04c-39e6c769df71.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,blue,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_White_Front_lo_24edb2d2-a795-4cfe-8361-1296f3a7f990.webp?v=1751520170,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_Blue_Front_lo_mini_f1121d54-4879-49fa-8293-212d7997f645.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,blue,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_White_Front_lo_317869fb-a865-4aab-83fc-18951a9783a6.webp?v=1751520170,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_Blue_Front_lo_mini_f1121d54-4879-49fa-8293-212d7997f645.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,white,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_Black_Front_lo_315d482d-d67e-45b7-b135-aec35416acfa.webp?v=1751520170,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_White_Front_lo_24edb2d2-a795-4cfe-8361-1296f3a7f990.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,white,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_Black_Front_lo_6cb44025-0094-4ce8-a984-c2a2a8575b19.webp?v=1751520170,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_White_Front_lo_24edb2d2-a795-4cfe-8361-1296f3a7f990.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,white,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Vintage_Whalers.png?v=1751520170,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_White_Front_lo_317869fb-a865-4aab-83fc-18951a9783a6.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,white,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_White_Front_lo_317869fb-a865-4aab-83fc-18951a9783a6.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,black,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_Black_Front_lo_315d482d-d67e-45b7-b135-aec35416acfa.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,black,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdAway_Black_Front_lo_315d482d-d67e-45b7-b135-aec35416acfa.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,black,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_Black_Front_lo_6cb44025-0094-4ce8-a984-c2a2a8575b19.webp?v=1751520170,kg,,,,,,
vintage-hartford,,,,,,,,,black,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/RetroHfdHome_Black_Front_lo_6cb44025-0094-4ce8-a984-c2a2a8575b19.webp?v=1751520170,kg,,,,,,
