Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,base-chair-redirect (product.metafields.custom.base_chair_redirect),custom-chair-product (product.metafields.custom.custom_chair_product),Custom-Product-field (product.metafields.custom.custom_product_field),ddd (product.metafields.custom.ddd),Delivery Time (product.metafields.custom.delivery_time),Delivered Date (product.metafields.custom.launchtip_delivered_date),Delivery Timer Text Base Timer (product.metafields.custom.launchtip_delivery_timer),Estimated Arrival Date (product.metafields.custom.launchtip_estimate_arrival_date),Order Dispatch Date (product.metafields.custom.launchtip_order_dispatch_date),Order Place Date (product.metafields.custom.launchtip_order_place_date),new_yerba_dinks_fields (product.metafields.custom.new_yerba_dinks_fields),tom (product.metafields.custom.tom),toom (product.metafields.custom.toom),Top-Desk-Bulk (product.metafields.custom.top_desk_bulk),yerba-energy-drinks (product.metafields.custom.yerba_energy_drinks),EasyReviews: Rating (product.metafields.easyreview.rating),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Backrest type (product.metafields.shopify.backrest-type),Band color (product.metafields.shopify.band-color),Bat material (product.metafields.shopify.bat-material),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Watch material (product.metafields.shopify.watch-material),Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Shop location,My Custom Location,Snow City Warehouse
chicago-blackhawks®-custom,,,,,,,,,black,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_Red_Front_lo_9b3fbb83-9442-4438-bdc3-1ea1004d396a.webp?v=1752210506,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Black_Front_lo_efb4d2ee-d775-4bf6-90ae-cbed841ff33d.webp?v=1752210506,kg,,,,,,,colorado-avalanche®-custom,Colorado Avalanche®,Chair Base Colour,White,Jersey Option,Away,Chair Size,Adult,,,,10000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,black,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Red_Front_lo_21c0f71d-67a8-48fe-804a-4aaf7dc340fa.webp?v=1752210506,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Black_Front_lo_efb4d2ee-d775-4bf6-90ae-cbed841ff33d.webp?v=1752210506,kg,,,,,,,colorado-avalanche®-custom,Colorado Avalanche®,Chair Base Colour,White,Jersey Option,Away,Chair Size,Mini,,,,10000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,red,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo_9a67c776-088d-4c9e-b331-16d05cc6ce91.webp?v=1752210507,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_Red_Front_lo_9b3fbb83-9442-4438-bdc3-1ea1004d396a.webp?v=1752210506,kg,,,,,,,colorado-avalanche®-custom,Colorado Avalanche®,Chair Base Colour,Gray,Jersey Option,Home,Chair Size,Adult,,,,10000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,red,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_White_Front_lo_25e811ef-c65e-449e-9597-16df2a95db70.webp?v=1752210506,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_Red_Front_lo_9b3fbb83-9442-4438-bdc3-1ea1004d396a.webp?v=1752210506,kg,,,,,,,colorado-avalanche®-custom,Colorado Avalanche®,Chair Base Colour,Gray,Jersey Option,Home,Chair Size,Mini,,,,10000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,red,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Black_Back_Blank_lo.webp?v=1752210506,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Red_Front_lo_21c0f71d-67a8-48fe-804a-4aaf7dc340fa.webp?v=1752210506,kg,,,,,,,colorado-avalanche®-custom,Colorado Avalanche®,Chair Base Colour,Gray,Jersey Option,Away,Chair Size,Adult,,,,10000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,red,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Red_Back_Blank_lo.webp?v=1752210508,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_Red_Front_lo_21c0f71d-67a8-48fe-804a-4aaf7dc340fa.webp?v=1752210506,kg,,,,,,,colorado-avalanche®-custom,Colorado Avalanche®,Chair Base Colour,Gray,Jersey Option,Away,Chair Size,Mini,,,,10000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,white,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_White_Back_Blank_lo.webp?v=1752210506,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo_9a67c776-088d-4c9e-b331-16d05cc6ce91.webp?v=1752210507,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Black,Jersey Option,Home,Chair Size,Adult,,,,5000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,white,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_Black_Back_Blank_lo.webp?v=1752210506,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Front_lo_9a67c776-088d-4c9e-b331-16d05cc6ce91.webp?v=1752210507,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Black,Jersey Option,Home,Chair Size,Mini,,,,5000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,white,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_Red_Back_Blank_lo.webp?v=1752210506,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_White_Front_lo_25e811ef-c65e-449e-9597-16df2a95db70.webp?v=1752210506,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Black,Jersey Option,Away,Chair Size,Adult,,,,5000,0,not stocked
chicago-blackhawks®-custom,,,,,,,,,white,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Home_White_Back_Blank_lo.webp?v=1752210506,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Chi_Away_White_Front_lo_25e811ef-c65e-449e-9597-16df2a95db70.webp?v=1752210506,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Black,Jersey Option,Away,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,Colorado Avalanche®,,bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,True,Chair Base Colour,blue,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Size,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Blue_Front_lo_780dc5de-f3c1-4bd1-b28c-4f3b9e0ecd93.webp?v=1752209995,1.0,,False,,,colorado-avalanche®,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,blue; black; white; gray,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Blue_Front_lo_780dc5de-f3c1-4bd1-b28c-4f3b9e0ecd93.webp?v=1752209995,kg,,,True,,,active,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Red,Jersey Option,Home,Chair Size,Adult,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,blue,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Blue_Back_Blank_lo.webp?v=1752226916,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Blue_Front_lo_780dc5de-f3c1-4bd1-b28c-4f3b9e0ecd93.webp?v=1752209995,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Red,Jersey Option,Home,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,blue,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Blue_Front_lo_5dcede2e-5701-43d8-85ce-36299effad30.webp?v=1752226916,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Blue_Front_lo_5dcede2e-5701-43d8-85ce-36299effad30.webp?v=1752226916,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Red,Jersey Option,Away,Chair Size,Adult,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,blue,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Blue_Back_Blank_lo.webp?v=1752226916,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Blue_Front_lo_5dcede2e-5701-43d8-85ce-36299effad30.webp?v=1752226916,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,Red,Jersey Option,Away,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,black,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Front_lo_c2ded13b-d7af-49c2-8c67-cf2a73b95af1.webp?v=1752226916,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Front_lo_c2ded13b-d7af-49c2-8c67-cf2a73b95af1.webp?v=1752226916,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,White,Jersey Option,Home,Chair Size,Adult,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,black,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Back_Blank_lo.webp?v=1752227306,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Black_Front_lo_c2ded13b-d7af-49c2-8c67-cf2a73b95af1.webp?v=1752226916,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,White,Jersey Option,Home,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,black,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Black_Front_lo_6e1e8999-c380-48bc-ad4e-493b51b8e92a.webp?v=1752227306,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Black_Front_lo_6e1e8999-c380-48bc-ad4e-493b51b8e92a.webp?v=1752227306,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,White,Jersey Option,Away,Chair Size,Adult,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,black,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Black_Back_Blank_lo.webp?v=1752227306,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Black_Front_lo_6e1e8999-c380-48bc-ad4e-493b51b8e92a.webp?v=1752227306,kg,,,,,,,chicago-blackhawks®-custom,Chicago Blackhawks®,Chair Base Colour,White,Jersey Option,Away,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,white,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Front_lo_e5b752fa-c064-4351-849d-cd5c28529556.webp?v=1752227306,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Front_lo_e5b752fa-c064-4351-849d-cd5c28529556.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Black,Jersey Option,Home,Chair Size,Adult,,,,5000,500,not stocked
colorado-avalanche®-custom,,,,,,,,,white,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Back_Blank_lo.webp?v=1752227306,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_White_Front_lo_e5b752fa-c064-4351-849d-cd5c28529556.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Black,Jersey Option,Home,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,white,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_White_Back_Blank_lo.webp?v=1752227306,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_White_Front_lo_d26057aa-3ee0-431d-a22f-c31f34812c13.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Black,Jersey Option,Away,Chair Size,Adult,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,white,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_White_Front_lo_d26057aa-3ee0-431d-a22f-c31f34812c13.webp?v=1752227306,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_White_Front_lo_d26057aa-3ee0-431d-a22f-c31f34812c13.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Black,Jersey Option,Away,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,gray,,,Home,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Front_lo_ebec05ff-c71e-4653-bb3a-a9b39751c4fb.webp?v=1752227306,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Front_lo_ebec05ff-c71e-4653-bb3a-a9b39751c4fb.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Black,Jersey Option,Third,Chair Size,Adult,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,gray,,,Home,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Back_Blank_lo.webp?v=1752227306,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Home_Slate_Front_lo_ebec05ff-c71e-4653-bb3a-a9b39751c4fb.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Black,Jersey Option,Third,Chair Size,Mini,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,gray,,,Away,,,Adult,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Slate_Front_lo_97d97ed5-7b7d-4b1f-ad91-674ebf3f3648.webp?v=1752227306,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Slate_Front_lo_97d97ed5-7b7d-4b1f-ad91-674ebf3f3648.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Red,Jersey Option,Home,Chair Size,Adult,,,,5000,0,not stocked
colorado-avalanche®-custom,,,,,,,,,gray,,,Away,,,Mini,,,0.0,shopify,deny,manual,0.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Slate_Back_Blank_lo.webp?v=1752227306,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/Col_Away_Slate_Front_lo_97d97ed5-7b7d-4b1f-ad91-674ebf3f3648.webp?v=1752227306,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Red,Jersey Option,Home,Chair Size,Mini,,,,5000,0,not stocked
columbus-blue-jackets®-1,Columbus Blue Jackets®,,bahadur-startbit,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,True,Chair Base Colour,red,product.metafields.shopify.color-pattern,Jersey Option,Home,,Chair Size,Adult,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Front_lo_8d728f8f-44fe-4f1e-a2ec-259110977a06.webp?v=1752178108,1.0,Color-Red-Front-Away,False,,,columbus-blue-jackets®,,,,,Delivered,🚚 Order within the next {{ countdown }} for delivery by {{ deliverydate }}.,Estimated arrival,Estimated dispatch,Order placed,,,,,,,,,,,,,,,red; blue; black; white,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Red_Front_lo_f3fbbb0d-2ea4-4fcc-985f-8a64db005d46.webp?v=1752228393,kg,,,True,,,active,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Red,Jersey Option,Away,Chair Size,Adult,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,red,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Back_Blank_lo.webp?v=1752178108,2.0,Color-Red-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Red_Front_lo_f3fbbb0d-2ea4-4fcc-985f-8a64db005d46.webp?v=1752228393,kg,,,,,,,carolina-hurricanes®,Carolina Hurricanes®,Chair Base Colour,Red,Jersey Option,Away,Chair Size,Mini,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,red,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Front_lo_2ad1585b-db67-4629-a7b1-a1fb5c0e924f.webp?v=1752178108,3.0,Color-Blue-Front-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Front_lo_8d728f8f-44fe-4f1e-a2ec-259110977a06.webp?v=1752178108,kg,,,,,,,calgary-flames,Calgary Flames,Chair Base Colour,Red,Jersey Option,Home,Chair Size,Mini,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,red,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Back_Blank_lo.webp?v=1752178108,4.0,Color-Blue-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Red_Front_lo_8d728f8f-44fe-4f1e-a2ec-259110977a06.webp?v=1752178108,kg,,,,,,,calgary-flames,Calgary Flames,Chair Base Colour,Red,Jersey Option,Away,Chair Size,Adult,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,blue,,,Home,,,Adult,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Black_Front_lo_60359dda-eeb9-4b15-9abe-97e9e633771b.webp?v=1752178108,5.0,Color-Black-Front-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Blue_Front_lo_63d6c9c8-419b-4397-9c2b-60dafb520b98.webp?v=1752228393,kg,,,,,,,calgary-flames,Calgary Flames,Chair Base Colour,Red,Jersey Option,Away,Chair Size,Mini,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,blue,,,Home,,,Mini,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Black_Back_Blank_lo.webp?v=1752178108,6.0,Color-Black-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Blue_Front_lo_63d6c9c8-419b-4397-9c2b-60dafb520b98.webp?v=1752228393,kg,,,,,,,calgary-flames,Calgary Flames,Chair Base Colour,Red,Jersey Option,Third,Chair Size,Adult,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,blue,,,Away,,,Adult,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_White_Front_lo_5fb58a38-79ce-4343-a639-9589eed96f49.webp?v=1752228393,7.0,Color-White-Front-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Front_lo_2ad1585b-db67-4629-a7b1-a1fb5c0e924f.webp?v=1752178108,kg,,,,,,,calgary-flames,Calgary Flames,Chair Base Colour,Red,Jersey Option,Third,Chair Size,Mini,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,blue,,,Away,,,Mini,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_White_Back_Blank_lo.webp?v=1752228393,8.0,Color-White-Blank-Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Away_Blue_Front_lo_2ad1585b-db67-4629-a7b1-a1fb5c0e924f.webp?v=1752178108,kg,,,,,,,calgary-flames,Calgary Flames,Chair Base Colour,White,Jersey Option,Home,Chair Size,Mini,,,,5000,0,not stocked
columbus-blue-jackets®-1,,,,,,,,,black,,,Home,,,Adult,,,0.0,shopify,deny,manual,32000.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_White_Front_lo_472eabad-7541-492b-bd91-33139d2dd709.webp?v=1752228393,9.0,Color-White-Front-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0707/7753/6680/files/CBJ_Home_Black_Front_lo_5b7fc3ac-b507-4c59-8ae9-6ecc58d1008e.webp?v=1752228393,kg,,,,,,,calgary-flames,Calgary Flames,Chair Base Colour,White,Jersey Option,Away,Chair Size,Adult,,,,5000,0,not stocked
